Time,G1 - Min,G1 - Max,G1 - Cost
28/01/2019 10.00,0,1600,0.05838
28/01/2019 11.00,0,1600,0.0573
28/01/2019 12.00,0,1600,0.05693
28/01/2019 13.00,0,1600,0.0569
28/01/2019 14.00,0,1600,0.05737
28/01/2019 15.00,0,1600,0.058
28/01/2019 16.00,0,1600,0.05967
28/01/2019 17.00,0,1600,0.06138
28/01/2019 18.00,0,1600,0.05964
28/01/2019 19.00,0,1600,0.05644
28/01/2019 20.00,0,1600,0.05517
28/01/2019 21.00,0,1600,0.05479
28/01/2019 22.00,0,1600,0.05368
28/01/2019 23.00,0,1600,0.05236
29/01/2019 00.00,0,1600,0.05131
29/01/2019 01.00,0,1600,0.05069
29/01/2019 02.00,0,1600,0.05059
29/01/2019 03.00,0,1600,0.051
29/01/2019 04.00,0,1600,0.05156
29/01/2019 05.00,0,1600,0.05418
29/01/2019 06.00,0,1600,0.05658
29/01/2019 07.00,0,1600,0.06767
29/01/2019 08.00,0,1600,0.0728
29/01/2019 09.00,0,1600,0.07063
29/01/2019 10.00,0,1600,0.07038
29/01/2019 11.00,0,1600,0.06751
29/01/2019 12.00,0,1600,0.06403
29/01/2019 13.00,0,1600,0.06384
29/01/2019 14.00,0,1600,0.06656
29/01/2019 15.00,0,1600,0.066
29/01/2019 16.00,0,1600,0.06933
29/01/2019 17.00,0,1600,0.06712
29/01/2019 18.00,0,1600,0.06258
29/01/2019 19.00,0,1600,0.06119
29/01/2019 20.00,0,1600,0.05808
29/01/2019 21.00,0,1600,0.05574
29/01/2019 22.00,0,1600,0.05383
29/01/2019 23.00,0,1600,0.05264
30/01/2019 00.00,0,1600,0.05146
30/01/2019 01.00,0,1600,0.05112
30/01/2019 02.00,0,1600,0.05069
30/01/2019 03.00,0,1600,0.05082
30/01/2019 04.00,0,1600,0.05147
30/01/2019 05.00,0,1600,0.05397
30/01/2019 06.00,0,1600,0.05609
30/01/2019 07.00,0,1600,0.06659
30/01/2019 08.00,0,1600,0.06753
30/01/2019 09.00,0,1600,0.06749
30/01/2019 10.00,0,1600,0.06609
30/01/2019 11.00,0,1600,0.06373
30/01/2019 12.00,0,1600,0.06021
30/01/2019 13.00,0,1600,0.05784
30/01/2019 14.00,0,1600,0.05697
30/01/2019 15.00,0,1600,0.05768
30/01/2019 16.00,0,1600,0.06157
30/01/2019 17.00,0,1600,0.0682
30/01/2019 18.00,0,1600,0.06253
30/01/2019 19.00,0,1600,0.05786
30/01/2019 20.00,0,1600,0.05441
30/01/2019 21.00,0,1600,0.05383
30/01/2019 22.00,0,1600,0.05199
30/01/2019 23.00,0,1600,0.05086
31/01/2019 00.00,0,1600,0.051
31/01/2019 01.00,0,1600,0.05055
31/01/2019 02.00,0,1600,0.05047
31/01/2019 03.00,0,1600,0.05052
31/01/2019 04.00,0,1600,0.05092
31/01/2019 05.00,0,1600,0.05375
31/01/2019 06.00,0,1600,0.05736
31/01/2019 07.00,0,1600,0.068
31/01/2019 08.00,0,1600,0.06318
31/01/2019 09.00,0,1600,0.06667
31/01/2019 10.00,0,1600,0.06416
31/01/2019 11.00,0,1600,0.06151
31/01/2019 12.00,0,1600,0.05946
31/01/2019 13.00,0,1600,0.05724
31/01/2019 14.00,0,1600,0.0569
31/01/2019 15.00,0,1600,0.05692
31/01/2019 16.00,0,1600,0.05909
31/01/2019 17.00,0,1600,0.06027
31/01/2019 18.00,0,1600,0.0577
31/01/2019 19.00,0,1600,0.05638
31/01/2019 20.00,0,1600,0.05568
31/01/2019 21.00,0,1600,0.05428
31/01/2019 22.00,0,1600,0.05262
31/01/2019 23.00,0,1600,0.05146
01/02/2019 00.00,0,1600,0.05131
01/02/2019 01.00,0,1600,0.05047
01/02/2019 02.00,0,1600,0.05003
01/02/2019 03.00,0,1600,0.0501
01/02/2019 04.00,0,1600,0.05072
01/02/2019 05.00,0,1600,0.05256
01/02/2019 06.00,0,1600,0.05398
01/02/2019 07.00,0,1600,0.05529
01/02/2019 08.00,0,1600,0.05666
01/02/2019 09.00,0,1600,0.05593
01/02/2019 10.00,0,1600,0.05589
01/02/2019 11.00,0,1600,0.05653
01/02/2019 12.00,0,1600,0.05605
01/02/2019 13.00,0,1600,0.05564
01/02/2019 14.00,0,1600,0.05566
01/02/2019 15.00,0,1600,0.05559
01/02/2019 16.00,0,1600,0.05602
01/02/2019 17.00,0,1600,0.05689
01/02/2019 18.00,0,1600,0.05628
01/02/2019 19.00,0,1600,0.05508
01/02/2019 20.00,0,1600,0.05418
01/02/2019 21.00,0,1600,0.05399
01/02/2019 22.00,0,1600,0.05271
01/02/2019 23.00,0,1600,0.05092
02/02/2019 00.00,0,1600,0.05004
02/02/2019 01.00,0,1600,0.04867
02/02/2019 02.00,0,1600,0.0481
02/02/2019 03.00,0,1600,0.04805
02/02/2019 04.00,0,1600,0.0485
02/02/2019 05.00,0,1600,0.04907
02/02/2019 06.00,0,1600,0.04921
02/02/2019 07.00,0,1600,0.04968
02/02/2019 08.00,0,1600,0.05147
02/02/2019 09.00,0,1600,0.05328
02/02/2019 10.00,0,1600,0.0541
02/02/2019 11.00,0,1600,0.05387
02/02/2019 12.00,0,1600,0.05346
02/02/2019 13.00,0,1600,0.05214
02/02/2019 14.00,0,1600,0.05097
02/02/2019 15.00,0,1600,0.05105
02/02/2019 16.00,0,1600,0.05219
02/02/2019 17.00,0,1600,0.05406
02/02/2019 18.00,0,1600,0.05498
02/02/2019 19.00,0,1600,0.05328
02/02/2019 20.00,0,1600,0.05166
02/02/2019 21.00,0,1600,0.0499
02/02/2019 22.00,0,1600,0.04946
02/02/2019 23.00,0,1600,0.04804
03/02/2019 00.00,0,1600,0.0485
03/02/2019 01.00,0,1600,0.04755
03/02/2019 02.00,0,1600,0.0471
03/02/2019 03.00,0,1600,0.04674
03/02/2019 04.00,0,1600,0.04712
03/02/2019 05.00,0,1600,0.04739
03/02/2019 06.00,0,1600,0.04793
03/02/2019 07.00,0,1600,0.04834
03/02/2019 08.00,0,1600,0.04889
03/02/2019 09.00,0,1600,0.04986
03/02/2019 10.00,0,1600,0.05054
03/02/2019 11.00,0,1600,0.05111
03/02/2019 12.00,0,1600,0.05073
03/02/2019 13.00,0,1600,0.05043
03/02/2019 14.00,0,1600,0.05028
03/02/2019 15.00,0,1600,0.05058
03/02/2019 16.00,0,1600,0.05161
03/02/2019 17.00,0,1600,0.05343
03/02/2019 18.00,0,1600,0.05532
03/02/2019 19.00,0,1600,0.05514
03/02/2019 20.00,0,1600,0.05338
03/02/2019 21.00,0,1600,0.05194
03/02/2019 22.00,0,1600,0.05104
03/02/2019 23.00,0,1600,0.04946
04/02/2019 00.00,0,1600,0.05018
04/02/2019 01.00,0,1600,0.05005
04/02/2019 02.00,0,1600,0.04982
04/02/2019 03.00,0,1600,0.05
04/02/2019 04.00,0,1600,0.05056
04/02/2019 05.00,0,1600,0.05213
04/02/2019 06.00,0,1600,0.05365
04/02/2019 07.00,0,1600,0.05738
04/02/2019 08.00,0,1600,0.06054
04/02/2019 09.00,0,1600,0.06109
04/02/2019 10.00,0,1600,0.06
04/02/2019 11.00,0,1600,0.05496
04/02/2019 12.00,0,1600,0.05423
04/02/2019 13.00,0,1600,0.0538
04/02/2019 14.00,0,1600,0.05409
04/02/2019 15.00,0,1600,0.05401
04/02/2019 16.00,0,1600,0.05452
04/02/2019 17.00,0,1600,0.0555
04/02/2019 18.00,0,1600,0.0542
04/02/2019 19.00,0,1600,0.05296
04/02/2019 20.00,0,1600,0.05218
04/02/2019 21.00,0,1600,0.05166
04/02/2019 22.00,0,1600,0.05059
04/02/2019 23.00,0,1600,0.04909
05/02/2019 00.00,0,1600,0.04774
05/02/2019 01.00,0,1600,0.04747
05/02/2019 02.00,0,1600,0.04736
05/02/2019 03.00,0,1600,0.0475
05/02/2019 04.00,0,1600,0.04778
05/02/2019 05.00,0,1600,0.04977
05/02/2019 06.00,0,1600,0.05138
05/02/2019 07.00,0,1600,0.05525
05/02/2019 08.00,0,1600,0.05507
05/02/2019 09.00,0,1600,0.05483
05/02/2019 10.00,0,1600,0.05455
05/02/2019 11.00,0,1600,0.05409
05/02/2019 12.00,0,1600,0.05349
05/02/2019 13.00,0,1600,0.0534
05/02/2019 14.00,0,1600,0.05361
05/02/2019 15.00,0,1600,0.05363
05/02/2019 16.00,0,1600,0.05453
05/02/2019 17.00,0,1600,0.05712
05/02/2019 18.00,0,1600,0.05665
05/02/2019 19.00,0,1600,0.05519
05/02/2019 20.00,0,1600,0.05369
05/02/2019 21.00,0,1600,0.0526
05/02/2019 22.00,0,1600,0.0509
05/02/2019 23.00,0,1600,0.04958
06/02/2019 00.00,0,1600,0.04933
06/02/2019 01.00,0,1600,0.04903
06/02/2019 02.00,0,1600,0.04892
06/02/2019 03.00,0,1600,0.04903
06/02/2019 04.00,0,1600,0.04965
06/02/2019 05.00,0,1600,0.05117
06/02/2019 06.00,0,1600,0.05234
06/02/2019 07.00,0,1600,0.05532
06/02/2019 08.00,0,1600,0.05584
06/02/2019 09.00,0,1600,0.05484
06/02/2019 10.00,0,1600,0.05373
06/02/2019 11.00,0,1600,0.05332
06/02/2019 12.00,0,1600,0.05319
06/02/2019 13.00,0,1600,0.05281
06/02/2019 14.00,0,1600,0.05293
06/02/2019 15.00,0,1600,0.05372
06/02/2019 16.00,0,1600,0.05321
06/02/2019 17.00,0,1600,0.05272
06/02/2019 18.00,0,1600,0.0524
06/02/2019 19.00,0,1600,0.05178
06/02/2019 20.00,0,1600,0.05277
06/02/2019 21.00,0,1600,0.05163
06/02/2019 22.00,0,1600,0.0502
06/02/2019 23.00,0,1600,0.04817
07/02/2019 00.00,0,1600,0.04739
07/02/2019 01.00,0,1600,0.04632
07/02/2019 02.00,0,1600,0.04584
07/02/2019 03.00,0,1600,0.04596
07/02/2019 04.00,0,1600,0.04721
07/02/2019 05.00,0,1600,0.04897
07/02/2019 06.00,0,1600,0.05034
07/02/2019 07.00,0,1600,0.05245
07/02/2019 08.00,0,1600,0.05304
07/02/2019 09.00,0,1600,0.05198
07/02/2019 10.00,0,1600,0.05147
07/02/2019 11.00,0,1600,0.05135
07/02/2019 12.00,0,1600,0.05109
07/02/2019 13.00,0,1600,0.0508
07/02/2019 14.00,0,1600,0.0507
07/02/2019 15.00,0,1600,0.05069
07/02/2019 16.00,0,1600,0.05076
07/02/2019 17.00,0,1600,0.05137
07/02/2019 18.00,0,1600,0.0514
07/02/2019 19.00,0,1600,0.05041
07/02/2019 20.00,0,1600,0.04972
07/02/2019 21.00,0,1600,0.04882
07/02/2019 22.00,0,1600,0.04838
07/02/2019 23.00,0,1600,0.04691
08/02/2019 00.00,0,1600,0.04614
08/02/2019 01.00,0,1600,0.04486
08/02/2019 02.00,0,1600,0.04306
08/02/2019 03.00,0,1600,0.04305
08/02/2019 04.00,0,1600,0.04536
08/02/2019 05.00,0,1600,0.04802
08/02/2019 06.00,0,1600,0.04996
08/02/2019 07.00,0,1600,0.05223
08/02/2019 08.00,0,1600,0.0528
08/02/2019 09.00,0,1600,0.05274
08/02/2019 10.00,0,1600,0.05135
08/02/2019 11.00,0,1600,0.05066
08/02/2019 12.00,0,1600,0.05027
08/02/2019 13.00,0,1600,0.04983
08/02/2019 14.00,0,1600,0.04991
08/02/2019 15.00,0,1600,0.04942
08/02/2019 16.00,0,1600,0.04971
08/02/2019 17.00,0,1600,0.05042
08/02/2019 18.00,0,1600,0.05066
08/02/2019 19.00,0,1600,0.04917
08/02/2019 20.00,0,1600,0.04897
08/02/2019 21.00,0,1600,0.04793
08/02/2019 22.00,0,1600,0.0473
08/02/2019 23.00,0,1600,0.04424
09/02/2019 00.00,0,1600,0.04657
09/02/2019 01.00,0,1600,0.04591
09/02/2019 02.00,0,1600,0.04502
09/02/2019 03.00,0,1600,0.04469
09/02/2019 04.00,0,1600,0.04559
09/02/2019 05.00,0,1600,0.04643
09/02/2019 06.00,0,1600,0.04598
09/02/2019 07.00,0,1600,0.04654
09/02/2019 08.00,0,1600,0.04663
09/02/2019 09.00,0,1600,0.04817
09/02/2019 10.00,0,1600,0.0487
09/02/2019 11.00,0,1600,0.04864
09/02/2019 12.00,0,1600,0.04836
09/02/2019 13.00,0,1600,0.04782
09/02/2019 14.00,0,1600,0.04722
09/02/2019 15.00,0,1600,0.04701
09/02/2019 16.00,0,1600,0.04812
09/02/2019 17.00,0,1600,0.0494
09/02/2019 18.00,0,1600,0.04935
09/02/2019 19.00,0,1600,0.04751
09/02/2019 20.00,0,1600,0.04591
09/02/2019 21.00,0,1600,0.04667
09/02/2019 22.00,0,1600,0.04665
09/02/2019 23.00,0,1600,0.04619
10/02/2019 00.00,0,1600,0.04412
10/02/2019 01.00,0,1600,0.04225
10/02/2019 02.00,0,1600,0.04085
10/02/2019 03.00,0,1600,0.0403
10/02/2019 04.00,0,1600,0.04127
10/02/2019 05.00,0,1600,0.04342
10/02/2019 06.00,0,1600,0.043
10/02/2019 07.00,0,1600,0.04406
10/02/2019 08.00,0,1600,0.04472
10/02/2019 09.00,0,1600,0.04497
10/02/2019 10.00,0,1600,0.04567
10/02/2019 11.00,0,1600,0.04607
10/02/2019 12.00,0,1600,0.04647
10/02/2019 13.00,0,1600,0.04682
10/02/2019 14.00,0,1600,0.0469
10/02/2019 15.00,0,1600,0.04704
10/02/2019 16.00,0,1600,0.04821
10/02/2019 17.00,0,1600,0.04941
10/02/2019 18.00,0,1600,0.04973
10/02/2019 19.00,0,1600,0.04948
10/02/2019 20.00,0,1600,0.04814
10/02/2019 21.00,0,1600,0.04725
10/02/2019 22.00,0,1600,0.04662
10/02/2019 23.00,0,1600,0.04557
11/02/2019 00.00,0,1600,0.04593
11/02/2019 01.00,0,1600,0.04494
11/02/2019 02.00,0,1600,0.04444
11/02/2019 03.00,0,1600,0.04421
11/02/2019 04.00,0,1600,0.04478
11/02/2019 05.00,0,1600,0.04651
11/02/2019 06.00,0,1600,0.04747
11/02/2019 07.00,0,1600,0.04904
11/02/2019 08.00,0,1600,0.04941
11/02/2019 09.00,0,1600,0.04844
11/02/2019 10.00,0,1600,0.04825
11/02/2019 11.00,0,1600,0.04798
11/02/2019 12.00,0,1600,0.04791
11/02/2019 13.00,0,1600,0.04771
11/02/2019 14.00,0,1600,0.04754
11/02/2019 15.00,0,1600,0.0475
11/02/2019 16.00,0,1600,0.04767
11/02/2019 17.00,0,1600,0.04819
11/02/2019 18.00,0,1600,0.04851
11/02/2019 19.00,0,1600,0.04873
11/02/2019 20.00,0,1600,0.04796
11/02/2019 21.00,0,1600,0.04706
11/02/2019 22.00,0,1600,0.04521
11/02/2019 23.00,0,1600,0.04192
12/02/2019 00.00,0,1600,0.04069
12/02/2019 01.00,0,1600,0.03989
12/02/2019 02.00,0,1600,0.03943
12/02/2019 03.00,0,1600,0.03986
12/02/2019 04.00,0,1600,0.04331
12/02/2019 05.00,0,1600,0.04631
12/02/2019 06.00,0,1600,0.0479
12/02/2019 07.00,0,1600,0.04791
12/02/2019 08.00,0,1600,0.04853
12/02/2019 09.00,0,1600,0.04877
12/02/2019 10.00,0,1600,0.04848
12/02/2019 11.00,0,1600,0.04843
12/02/2019 12.00,0,1600,0.04859
12/02/2019 13.00,0,1600,0.04861
12/02/2019 14.00,0,1600,0.04848
12/02/2019 15.00,0,1600,0.04827
12/02/2019 16.00,0,1600,0.04845
12/02/2019 17.00,0,1600,0.04859
12/02/2019 18.00,0,1600,0.04887
12/02/2019 19.00,0,1600,0.04866
12/02/2019 20.00,0,1600,0.04793
12/02/2019 21.00,0,1600,0.04737
12/02/2019 22.00,0,1600,0.04686
12/02/2019 23.00,0,1600,0.0461
13/02/2019 00.00,0,1600,0.04378
13/02/2019 01.00,0,1600,0.04069
13/02/2019 02.00,0,1600,0.04006
13/02/2019 03.00,0,1600,0.03971
13/02/2019 04.00,0,1600,0.04128
13/02/2019 05.00,0,1600,0.04329
13/02/2019 06.00,0,1600,0.04584
13/02/2019 07.00,0,1600,0.04721
13/02/2019 08.00,0,1600,0.04724
13/02/2019 09.00,0,1600,0.04725
13/02/2019 10.00,0,1600,0.04696
13/02/2019 11.00,0,1600,0.04666
13/02/2019 12.00,0,1600,0.04614
13/02/2019 13.00,0,1600,0.04615
13/02/2019 14.00,0,1600,0.0463
13/02/2019 15.00,0,1600,0.04674
13/02/2019 16.00,0,1600,0.04672
13/02/2019 17.00,0,1600,0.0469
13/02/2019 18.00,0,1600,0.04699
13/02/2019 19.00,0,1600,0.04697
13/02/2019 20.00,0,1600,0.04755
13/02/2019 21.00,0,1600,0.04642
13/02/2019 22.00,0,1600,0.04597
13/02/2019 23.00,0,1600,0.04362
14/02/2019 00.00,0,1600,0.04175
14/02/2019 01.00,0,1600,0.04012
14/02/2019 02.00,0,1600,0.03985
14/02/2019 03.00,0,1600,0.0406
14/02/2019 04.00,0,1600,0.043
14/02/2019 05.00,0,1600,0.04449
14/02/2019 06.00,0,1600,0.04494
14/02/2019 07.00,0,1600,0.04512
14/02/2019 08.00,0,1600,0.04499
14/02/2019 09.00,0,1600,0.04485
14/02/2019 10.00,0,1600,0.0447
14/02/2019 11.00,0,1600,0.04457
14/02/2019 12.00,0,1600,0.0447
14/02/2019 13.00,0,1600,0.04464
14/02/2019 14.00,0,1600,0.04453
14/02/2019 15.00,0,1600,0.04455
14/02/2019 16.00,0,1600,0.04449
14/02/2019 17.00,0,1600,0.04455
14/02/2019 18.00,0,1600,0.04454
14/02/2019 19.00,0,1600,0.04448
14/02/2019 20.00,0,1600,0.04475
14/02/2019 21.00,0,1600,0.0443
14/02/2019 22.00,0,1600,0.04384
14/02/2019 23.00,0,1600,0.04276
15/02/2019 00.00,0,1600,0.0427
15/02/2019 01.00,0,1600,0.04118
15/02/2019 02.00,0,1600,0.04035
15/02/2019 03.00,0,1600,0.03959
15/02/2019 04.00,0,1600,0.0411
15/02/2019 05.00,0,1600,0.04367
15/02/2019 06.00,0,1600,0.04434
15/02/2019 07.00,0,1600,0.04459
15/02/2019 08.00,0,1600,0.04481
15/02/2019 09.00,0,1600,0.04493
15/02/2019 10.00,0,1600,0.04498
15/02/2019 11.00,0,1600,0.04463
15/02/2019 12.00,0,1600,0.04373
15/02/2019 13.00,0,1600,0.04336
15/02/2019 14.00,0,1600,0.04356
15/02/2019 15.00,0,1600,0.04441
15/02/2019 16.00,0,1600,0.045
15/02/2019 17.00,0,1600,0.04536
15/02/2019 18.00,0,1600,0.04538
15/02/2019 19.00,0,1600,0.04501
15/02/2019 20.00,0,1600,0.04435
15/02/2019 21.00,0,1600,0.04337
15/02/2019 22.00,0,1600,0.04337
15/02/2019 23.00,0,1600,0.03992
16/02/2019 00.00,0,1600,0.03967
16/02/2019 01.00,0,1600,0.03716
16/02/2019 02.00,0,1600,0.036
16/02/2019 03.00,0,1600,0.03629
16/02/2019 04.00,0,1600,0.03652
16/02/2019 05.00,0,1600,0.0355
16/02/2019 06.00,0,1600,0.03839
16/02/2019 07.00,0,1600,0.04039
16/02/2019 08.00,0,1600,0.04094
16/02/2019 09.00,0,1600,0.04092
16/02/2019 10.00,0,1600,0.04167
16/02/2019 11.00,0,1600,0.04133
16/02/2019 12.00,0,1600,0.03907
16/02/2019 13.00,0,1600,0.0388
16/02/2019 14.00,0,1600,0.03847
16/02/2019 15.00,0,1600,0.03961
16/02/2019 16.00,0,1600,0.04223
16/02/2019 17.00,0,1600,0.04375
16/02/2019 18.00,0,1600,0.04381
16/02/2019 19.00,0,1600,0.04339
16/02/2019 20.00,0,1600,0.04249
16/02/2019 21.00,0,1600,0.04067
16/02/2019 22.00,0,1600,0.03899
16/02/2019 23.00,0,1600,0.04007
17/02/2019 00.00,0,1600,0.03676
17/02/2019 01.00,0,1600,0.03546
17/02/2019 02.00,0,1600,0.03724
17/02/2019 03.00,0,1600,0.03627
17/02/2019 04.00,0,1600,0.03613
17/02/2019 05.00,0,1600,0.03674
17/02/2019 06.00,0,1600,0.03742
17/02/2019 07.00,0,1600,0.04062
17/02/2019 08.00,0,1600,0.04158
17/02/2019 09.00,0,1600,0.04247
17/02/2019 10.00,0,1600,0.04305
17/02/2019 11.00,0,1600,0.0433
17/02/2019 12.00,0,1600,0.04321
17/02/2019 13.00,0,1600,0.04327
17/02/2019 14.00,0,1600,0.04313
17/02/2019 15.00,0,1600,0.04301
17/02/2019 16.00,0,1600,0.04374
17/02/2019 17.00,0,1600,0.0454
17/02/2019 18.00,0,1600,0.0463
17/02/2019 19.00,0,1600,0.04613
17/02/2019 20.00,0,1600,0.04504
17/02/2019 21.00,0,1600,0.04332
17/02/2019 22.00,0,1600,0.04291
17/02/2019 23.00,0,1600,0.04227
18/02/2019 00.00,0,1600,0.04038
18/02/2019 01.00,0,1600,0.03878
18/02/2019 02.00,0,1600,0.03878
18/02/2019 03.00,0,1600,0.0382
18/02/2019 04.00,0,1600,0.04046
18/02/2019 05.00,0,1600,0.04366
18/02/2019 06.00,0,1600,0.04552
18/02/2019 07.00,0,1600,0.04608
18/02/2019 08.00,0,1600,0.04653
18/02/2019 09.00,0,1600,0.04654
18/02/2019 10.00,0,1600,0.04641
18/02/2019 11.00,0,1600,0.04509
18/02/2019 12.00,0,1600,0.04415
18/02/2019 13.00,0,1600,0.04397
18/02/2019 14.00,0,1600,0.04478
18/02/2019 15.00,0,1600,0.04555
18/02/2019 16.00,0,1600,0.04603
18/02/2019 17.00,0,1600,0.04627
18/02/2019 18.00,0,1600,0.0461
18/02/2019 19.00,0,1600,0.04535
18/02/2019 20.00,0,1600,0.0448
18/02/2019 21.00,0,1600,0.04398
18/02/2019 22.00,0,1600,0.04223
18/02/2019 23.00,0,1600,0.03921
19/02/2019 00.00,0,1600,0.03609
19/02/2019 01.00,0,1600,0.03543
19/02/2019 02.00,0,1600,0.03542
19/02/2019 03.00,0,1600,0.036
19/02/2019 04.00,0,1600,0.03697
19/02/2019 05.00,0,1600,0.04169
19/02/2019 06.00,0,1600,0.04387
19/02/2019 07.00,0,1600,0.04568
19/02/2019 08.00,0,1600,0.04564
19/02/2019 09.00,0,1600,0.04422
19/02/2019 10.00,0,1600,0.04355
19/02/2019 11.00,0,1600,0.04317
19/02/2019 12.00,0,1600,0.04297
19/02/2019 13.00,0,1600,0.04292
19/02/2019 14.00,0,1600,0.04301
19/02/2019 15.00,0,1600,0.04303
19/02/2019 16.00,0,1600,0.04338
19/02/2019 17.00,0,1600,0.0449
19/02/2019 18.00,0,1600,0.04506
19/02/2019 19.00,0,1600,0.04412
19/02/2019 20.00,0,1600,0.04367
19/02/2019 21.00,0,1600,0.04163
19/02/2019 22.00,0,1600,0.03974
19/02/2019 23.00,0,1600,0.03569
20/02/2019 00.00,0,1600,0.0352
20/02/2019 01.00,0,1600,0.03405
20/02/2019 02.00,0,1600,0.03295
20/02/2019 03.00,0,1600,0.03506
20/02/2019 04.00,0,1600,0.03606
20/02/2019 05.00,0,1600,0.04143
20/02/2019 06.00,0,1600,0.04342
20/02/2019 07.00,0,1600,0.0446
20/02/2019 08.00,0,1600,0.04475
20/02/2019 09.00,0,1600,0.04493
20/02/2019 10.00,0,1600,0.04507
20/02/2019 11.00,0,1600,0.0443
20/02/2019 12.00,0,1600,0.04374
20/02/2019 13.00,0,1600,0.04397
20/02/2019 14.00,0,1600,0.0446
20/02/2019 15.00,0,1600,0.04491
20/02/2019 16.00,0,1600,0.04554
20/02/2019 17.00,0,1600,0.04642
20/02/2019 18.00,0,1600,0.04656
20/02/2019 19.00,0,1600,0.04563
20/02/2019 20.00,0,1600,0.04506
20/02/2019 21.00,0,1600,0.04406
20/02/2019 22.00,0,1600,0.04327
20/02/2019 23.00,0,1600,0.04214
21/02/2019 00.00,0,1600,0.04154
21/02/2019 01.00,0,1600,0.04079
21/02/2019 02.00,0,1600,0.04063
21/02/2019 03.00,0,1600,0.04093
21/02/2019 04.00,0,1600,0.04124
21/02/2019 05.00,0,1600,0.04298
21/02/2019 06.00,0,1600,0.04426
21/02/2019 07.00,0,1600,0.04572
21/02/2019 08.00,0,1600,0.04614
21/02/2019 09.00,0,1600,0.04558
21/02/2019 10.00,0,1600,0.04474
21/02/2019 11.00,0,1600,0.04414
21/02/2019 12.00,0,1600,0.04388
21/02/2019 13.00,0,1600,0.04383
21/02/2019 14.00,0,1600,0.04396
21/02/2019 15.00,0,1600,0.0442
21/02/2019 16.00,0,1600,0.04519
21/02/2019 17.00,0,1600,0.04545
21/02/2019 18.00,0,1600,0.04495
21/02/2019 19.00,0,1600,0.04475
21/02/2019 20.00,0,1600,0.04445
21/02/2019 21.00,0,1600,0.0442
21/02/2019 22.00,0,1600,0.044
21/02/2019 23.00,0,1600,0.04269
22/02/2019 00.00,0,1600,0.04225
22/02/2019 01.00,0,1600,0.0412
22/02/2019 02.00,0,1600,0.04082
22/02/2019 03.00,0,1600,0.04056
22/02/2019 04.00,0,1600,0.04128
22/02/2019 05.00,0,1600,0.04303
22/02/2019 06.00,0,1600,0.04395
22/02/2019 07.00,0,1600,0.04368
22/02/2019 08.00,0,1600,0.04364
22/02/2019 09.00,0,1600,0.04355
22/02/2019 10.00,0,1600,0.0434
22/02/2019 11.00,0,1600,0.04319
22/02/2019 12.00,0,1600,0.04301
22/02/2019 13.00,0,1600,0.043
22/02/2019 14.00,0,1600,0.04291
22/02/2019 15.00,0,1600,0.04289
22/02/2019 16.00,0,1600,0.04298
22/02/2019 17.00,0,1600,0.04296
22/02/2019 18.00,0,1600,0.04291
22/02/2019 19.00,0,1600,0.04272
22/02/2019 20.00,0,1600,0.0426
22/02/2019 21.00,0,1600,0.04204
22/02/2019 22.00,0,1600,0.04217
22/02/2019 23.00,0,1600,0.0396
23/02/2019 00.00,0,1600,0.03804
23/02/2019 01.00,0,1600,0.03654
23/02/2019 02.00,0,1600,0.03606
23/02/2019 03.00,0,1600,0.03601
23/02/2019 04.00,0,1600,0.03561
23/02/2019 05.00,0,1600,0.03603
23/02/2019 06.00,0,1600,0.03779
23/02/2019 07.00,0,1600,0.04062
23/02/2019 08.00,0,1600,0.04157
23/02/2019 09.00,0,1600,0.04161
23/02/2019 10.00,0,1600,0.04104
23/02/2019 11.00,0,1600,0.04034
23/02/2019 12.00,0,1600,0.04002
23/02/2019 13.00,0,1600,0.03931
23/02/2019 14.00,0,1600,0.0388
23/02/2019 15.00,0,1600,0.03933
23/02/2019 16.00,0,1600,0.04144
23/02/2019 17.00,0,1600,0.04301
23/02/2019 18.00,0,1600,0.04317
23/02/2019 19.00,0,1600,0.04248
23/02/2019 20.00,0,1600,0.04161
23/02/2019 21.00,0,1600,0.04035
23/02/2019 22.00,0,1600,0.04048
23/02/2019 23.00,0,1600,0.039
24/02/2019 00.00,0,1600,0.03782
24/02/2019 01.00,0,1600,0.03696
24/02/2019 02.00,0,1600,0.03697
24/02/2019 03.00,0,1600,0.03621
24/02/2019 04.00,0,1600,0.03621
24/02/2019 05.00,0,1600,0.03704
24/02/2019 06.00,0,1600,0.03698
24/02/2019 07.00,0,1600,0.03798
24/02/2019 08.00,0,1600,0.03911
24/02/2019 09.00,0,1600,0.03979
24/02/2019 10.00,0,1600,0.03858
24/02/2019 11.00,0,1600,0.03797
24/02/2019 12.00,0,1600,0.03767
24/02/2019 13.00,0,1600,0.0361
24/02/2019 14.00,0,1600,0.03539
24/02/2019 15.00,0,1600,0.03586
24/02/2019 16.00,0,1600,0.038
24/02/2019 17.00,0,1600,0.04131
24/02/2019 18.00,0,1600,0.04163
24/02/2019 19.00,0,1600,0.04131
24/02/2019 20.00,0,1600,0.04062
24/02/2019 21.00,0,1600,0.04021
24/02/2019 22.00,0,1600,0.0395
24/02/2019 23.00,0,1600,0.03897
25/02/2019 00.00,0,1600,0.03709
25/02/2019 01.00,0,1600,0.03613
25/02/2019 02.00,0,1600,0.03611
25/02/2019 03.00,0,1600,0.03602
