Time,W1 - Min,W1 - Max,W1 - Cost
31/01/2019 10.00,0,216.833,0
31/01/2019 11.00,0,200.356,0
31/01/2019 12.00,0,184.075,0
31/01/2019 13.00,0,162.586,0
31/01/2019 14.00,0,150,0
31/01/2019 15.00,0,162.862,0
31/01/2019 16.00,0,164.251,0
31/01/2019 17.00,0,161.314,0
31/01/2019 18.00,0,155.611,0
31/01/2019 19.00,0,149.751,0
31/01/2019 20.00,0,142.544,0
31/01/2019 21.00,0,141.94,0
31/01/2019 22.00,0,147.73,0
31/01/2019 23.00,0,151.365,0
01/02/2019 00.00,0,149.998,0
01/02/2019 01.00,0,152.746,0
01/02/2019 02.00,0,163.375,0
01/02/2019 03.00,0,177.511,0
01/02/2019 04.00,0,189.652,0
01/02/2019 05.00,0,205.884,0
01/02/2019 06.00,0,209.786,0
01/02/2019 07.00,0,227.489,0
01/02/2019 08.00,0,237.975,0
01/02/2019 09.00,0,240.467,0
01/02/2019 10.00,0,274.783,0
01/02/2019 11.00,0,273.418,0
01/02/2019 12.00,0,261.309,0
01/02/2019 13.00,0,247.608,0
01/02/2019 14.00,0,234.408,0
01/02/2019 15.00,0,229.698,0
01/02/2019 16.00,0,219.137,0
01/02/2019 17.00,0,193.33,0
01/02/2019 18.00,0,171.844,0
01/02/2019 19.00,0,153.474,0
01/02/2019 20.00,0,142.214,0
01/02/2019 21.00,0,134.411,0
01/02/2019 22.00,0,129.82,0
01/02/2019 23.00,0,128.258,0
02/02/2019 00.00,0,118.946,0
02/02/2019 01.00,0,114.43,0
02/02/2019 02.00,0,113.767,0
02/02/2019 03.00,0,115.356,0
02/02/2019 04.00,0,120.373,0
02/02/2019 05.00,0,126.209,0
02/02/2019 06.00,0,134.83,0
02/02/2019 07.00,0,142.846,0
02/02/2019 08.00,0,131.862,0
02/02/2019 09.00,0,120.515,0
02/02/2019 10.00,0,139.415,0
02/02/2019 11.00,0,153.882,0
02/02/2019 12.00,0,149.663,0
02/02/2019 13.00,0,140.485,0
02/02/2019 14.00,0,144.59,0
02/02/2019 15.00,0,157.673,0
02/02/2019 16.00,0,161.687,0
02/02/2019 17.00,0,155.602,0
02/02/2019 18.00,0,151.24,0
02/02/2019 19.00,0,152.44,0
02/02/2019 20.00,0,158.535,0
02/02/2019 21.00,0,164.811,0
02/02/2019 22.00,0,162.822,0
02/02/2019 23.00,0,154.294,0
03/02/2019 00.00,0,145.791,0
03/02/2019 01.00,0,153.003,0
03/02/2019 02.00,0,172.238,0
03/02/2019 03.00,0,192.305,0
03/02/2019 04.00,0,203.414,0
03/02/2019 05.00,0,198.205,0
03/02/2019 06.00,0,177.5,0
03/02/2019 07.00,0,172.061,0
03/02/2019 08.00,0,165.139,0
03/02/2019 09.00,0,163.599,0
03/02/2019 10.00,0,176.224,0
03/02/2019 11.00,0,167.705,0
03/02/2019 12.00,0,158.459,0
03/02/2019 13.00,0,144.092,0
03/02/2019 14.00,0,114.626,0
03/02/2019 15.00,0,91.875,0
03/02/2019 16.00,0,78.628,0
03/02/2019 17.00,0,80.141,0
03/02/2019 18.00,0,87.725,0
03/02/2019 19.00,0,96.855,0
03/02/2019 20.00,0,104.811,0
03/02/2019 21.00,0,114.99,0
03/02/2019 22.00,0,129.534,0
03/02/2019 23.00,0,135.458,0
04/02/2019 00.00,0,129.518,0
04/02/2019 01.00,0,131.797,0
04/02/2019 02.00,0,155.815,0
04/02/2019 03.00,0,180.795,0
04/02/2019 04.00,0,200.995,0
04/02/2019 05.00,0,233.145,0
04/02/2019 06.00,0,254.351,0
04/02/2019 07.00,0,311.204,0
04/02/2019 08.00,0,356.058,0
04/02/2019 09.00,0,362.132,0
04/02/2019 10.00,0,367.405,0
04/02/2019 11.00,0,363.719,0
04/02/2019 12.00,0,372.056,0
04/02/2019 13.00,0,390.741,0
04/02/2019 14.00,0,411.293,0
04/02/2019 15.00,0,432.62,0
04/02/2019 16.00,0,444.887,0
04/02/2019 17.00,0,456.264,0
04/02/2019 18.00,0,465.952,0
04/02/2019 19.00,0,470.919,0
04/02/2019 20.00,0,468.941,0
04/02/2019 21.00,0,458.051,0
04/02/2019 22.00,0,443.034,0
04/02/2019 23.00,0,427.916,0
05/02/2019 00.00,0,424.261,0
05/02/2019 01.00,0,424.276,0
05/02/2019 02.00,0,424.467,0
05/02/2019 03.00,0,424.267,0
05/02/2019 04.00,0,421.407,0
05/02/2019 05.00,0,416.969,0
05/02/2019 06.00,0,413.617,0
05/02/2019 07.00,0,389.646,0
05/02/2019 08.00,0,384.558,0
05/02/2019 09.00,0,348.151,0
05/02/2019 10.00,0,352.483,0
05/02/2019 11.00,0,366.439,0
05/02/2019 12.00,0,375.492,0
05/02/2019 13.00,0,368.387,0
05/02/2019 14.00,0,357.505,0
05/02/2019 15.00,0,337.911,0
05/02/2019 16.00,0,315.945,0
05/02/2019 17.00,0,279.213,0
05/02/2019 18.00,0,252.092,0
05/02/2019 19.00,0,215.126,0
05/02/2019 20.00,0,188.123,0
05/02/2019 21.00,0,162.58,0
05/02/2019 22.00,0,139.403,0
05/02/2019 23.00,0,138.902,0
06/02/2019 00.00,0,135.518,0
06/02/2019 01.00,0,123.499,0
06/02/2019 02.00,0,127.095,0
06/02/2019 03.00,0,142.968,0
06/02/2019 04.00,0,160.34,0
06/02/2019 05.00,0,176.186,0
06/02/2019 06.00,0,212.517,0
06/02/2019 07.00,0,262.801,0
06/02/2019 08.00,0,289.295,0
06/02/2019 09.00,0,284.224,0
06/02/2019 10.00,0,294.811,0
06/02/2019 11.00,0,280.12,0
06/02/2019 12.00,0,256.421,0
06/02/2019 13.00,0,226.944,0
06/02/2019 14.00,0,202.629,0
06/02/2019 15.00,0,212.517,0
06/02/2019 16.00,0,233.508,0
06/02/2019 17.00,0,233.482,0
06/02/2019 18.00,0,221.749,0
06/02/2019 19.00,0,209.077,0
06/02/2019 20.00,0,197.48,0
06/02/2019 21.00,0,184.636,0
06/02/2019 22.00,0,162.639,0
06/02/2019 23.00,0,146.91,0
07/02/2019 00.00,0,125.495,0
07/02/2019 01.00,0,100.503,0
07/02/2019 02.00,0,95.608,0
07/02/2019 03.00,0,95.846,0
07/02/2019 04.00,0,118.278,0
07/02/2019 05.00,0,165.8,0
07/02/2019 06.00,0,203.644,0
07/02/2019 07.00,0,233.137,0
07/02/2019 08.00,0,253.708,0
07/02/2019 09.00,0,270.712,0
07/02/2019 10.00,0,281.193,0
07/02/2019 11.00,0,308.936,0
07/02/2019 12.00,0,297.444,0
07/02/2019 13.00,0,322.731,0
07/02/2019 14.00,0,362.123,0
07/02/2019 15.00,0,414.161,0
07/02/2019 16.00,0,436.621,0
07/02/2019 17.00,0,455.632,0
07/02/2019 18.00,0,472.758,0
07/02/2019 19.00,0,475.305,0
07/02/2019 20.00,0,464.939,0
07/02/2019 21.00,0,459.902,0
07/02/2019 22.00,0,462.833,0
07/02/2019 23.00,0,469.26,0
08/02/2019 00.00,0,474.212,0
08/02/2019 01.00,0,467.676,0
08/02/2019 02.00,0,452.443,0
08/02/2019 03.00,0,436.532,0
08/02/2019 04.00,0,413.62,0
08/02/2019 05.00,0,396.182,0
08/02/2019 06.00,0,374.911,0
08/02/2019 07.00,0,359.344,0
08/02/2019 08.00,0,328.786,0
08/02/2019 09.00,0,337.032,0
08/02/2019 10.00,0,328.116,0
08/02/2019 11.00,0,319.496,0
08/02/2019 12.00,0,332.913,0
08/02/2019 13.00,0,350.168,0
08/02/2019 14.00,0,369.959,0
08/02/2019 15.00,0,389.676,0
08/02/2019 16.00,0,409.409,0
08/02/2019 17.00,0,427.884,0
08/02/2019 18.00,0,443.168,0
08/02/2019 19.00,0,451.649,0
08/02/2019 20.00,0,455.718,0
08/02/2019 21.00,0,458.346,0
08/02/2019 22.00,0,457.467,0
08/02/2019 23.00,0,456.227,0
09/02/2019 00.00,0,452.809,0
09/02/2019 01.00,0,439.271,0
09/02/2019 02.00,0,410.739,0
09/02/2019 03.00,0,393.224,0
09/02/2019 04.00,0,391.295,0
09/02/2019 05.00,0,378.657,0
09/02/2019 06.00,0,393.217,0
09/02/2019 07.00,0,400.789,0
09/02/2019 08.00,0,424.492,0
09/02/2019 09.00,0,432.914,0
09/02/2019 10.00,0,454.398,0
09/02/2019 11.00,0,473.835,0
09/02/2019 12.00,0,480.875,0
09/02/2019 13.00,0,485.536,0
09/02/2019 14.00,0,489.473,0
09/02/2019 15.00,0,491.382,0
09/02/2019 16.00,0,491.275,0
09/02/2019 17.00,0,490.208,0
09/02/2019 18.00,0,488.598,0
09/02/2019 19.00,0,486.177,0
09/02/2019 20.00,0,483.299,0
09/02/2019 21.00,0,480.059,0
09/02/2019 22.00,0,473.034,0
09/02/2019 23.00,0,462.932,0
10/02/2019 00.00,0,442.642,0
10/02/2019 01.00,0,416.041,0
10/02/2019 02.00,0,401.571,0
10/02/2019 03.00,0,384.102,0
10/02/2019 04.00,0,360.071,0
10/02/2019 05.00,0,340.272,0
10/02/2019 06.00,0,328.481,0
10/02/2019 07.00,0,301.462,0
10/02/2019 08.00,0,256.529,0
10/02/2019 09.00,0,230.285,0
10/02/2019 10.00,0,182.135,0
10/02/2019 11.00,0,122.256,0
10/02/2019 12.00,0,77.286,0
10/02/2019 13.00,0,55.139,0
10/02/2019 14.00,0,55.468,0
10/02/2019 15.00,0,65.629,0
10/02/2019 16.00,0,81.853,0
10/02/2019 17.00,0,98.525,0
10/02/2019 18.00,0,116.468,0
10/02/2019 19.00,0,139.511,0
10/02/2019 20.00,0,163.485,0
10/02/2019 21.00,0,192.808,0
10/02/2019 22.00,0,203.643,0
10/02/2019 23.00,0,220.015,0
11/02/2019 00.00,0,242.337,0
11/02/2019 01.00,0,291.045,0
11/02/2019 02.00,0,324.068,0
11/02/2019 03.00,0,332.892,0
11/02/2019 04.00,0,332.899,0
11/02/2019 05.00,0,342.504,0
11/02/2019 06.00,0,356.478,0
11/02/2019 07.00,0,380.447,0
11/02/2019 08.00,0,388.599,0
11/02/2019 09.00,0,404.644,0
11/02/2019 10.00,0,435.019,0
11/02/2019 11.00,0,428.564,0
11/02/2019 12.00,0,406.837,0
11/02/2019 13.00,0,381.963,0
11/02/2019 14.00,0,360.007,0
11/02/2019 15.00,0,357.485,0
11/02/2019 16.00,0,350.249,0
11/02/2019 17.00,0,332.891,0
11/02/2019 18.00,0,324.075,0
11/02/2019 19.00,0,335.179,0
11/02/2019 20.00,0,341.089,0
11/02/2019 21.00,0,344.44,0
11/02/2019 22.00,0,337.633,0
11/02/2019 23.00,0,320.148,0
12/02/2019 00.00,0,306.39,0
12/02/2019 01.00,0,291.491,0
12/02/2019 02.00,0,267.733,0
12/02/2019 03.00,0,255.159,0
12/02/2019 04.00,0,236.599,0
12/02/2019 05.00,0,214.555,0
12/02/2019 06.00,0,188.21,0
12/02/2019 07.00,0,155.945,0
12/02/2019 08.00,0,109.919,0
12/02/2019 09.00,0,101.977,0
12/02/2019 10.00,0,112.567,0
12/02/2019 11.00,0,122.627,0
12/02/2019 12.00,0,129.772,0
12/02/2019 13.00,0,112.613,0
12/02/2019 14.00,0,107.133,0
12/02/2019 15.00,0,139.263,0
12/02/2019 16.00,0,197.547,0
12/02/2019 17.00,0,239.538,0
12/02/2019 18.00,0,261.687,0
12/02/2019 19.00,0,278.984,0
12/02/2019 20.00,0,295.387,0
12/02/2019 21.00,0,330.522,0
12/02/2019 22.00,0,364.24,0
12/02/2019 23.00,0,375.533,0
13/02/2019 00.00,0,380.535,0
13/02/2019 01.00,0,386.524,0
13/02/2019 02.00,0,367.966,0
13/02/2019 03.00,0,346.234,0
13/02/2019 04.00,0,322.265,0
13/02/2019 05.00,0,301.072,0
13/02/2019 06.00,0,274.863,0
13/02/2019 07.00,0,256.528,0
13/02/2019 08.00,0,262.674,0
13/02/2019 09.00,0,253.48,0
13/02/2019 10.00,0,242.211,0
13/02/2019 11.00,0,265.797,0
13/02/2019 12.00,0,261.309,0
13/02/2019 13.00,0,255.923,0
13/02/2019 14.00,0,274.855,0
13/02/2019 15.00,0,275.194,0
13/02/2019 16.00,0,231.853,0
13/02/2019 17.00,0,215.686,0
13/02/2019 18.00,0,229.706,0
13/02/2019 19.00,0,257.898,0
13/02/2019 20.00,0,266.612,0
13/02/2019 21.00,0,258.085,0
13/02/2019 22.00,0,244.175,0
13/02/2019 23.00,0,238.347,0
14/02/2019 00.00,0,233.146,0
14/02/2019 01.00,0,220.388,0
14/02/2019 02.00,0,197.534,0
14/02/2019 03.00,0,164.03,0
14/02/2019 04.00,0,142.954,0
14/02/2019 05.00,0,136.669,0
14/02/2019 06.00,0,151.224,0
14/02/2019 07.00,0,159.315,0
14/02/2019 08.00,0,168.795,0
14/02/2019 09.00,0,189.735,0
14/02/2019 10.00,0,202.078,0
14/02/2019 11.00,0,209.118,0
14/02/2019 12.00,0,211.124,0
14/02/2019 13.00,0,211.289,0
14/02/2019 14.00,0,201.064,0
14/02/2019 15.00,0,180.801,0
14/02/2019 16.00,0,171.611,0
14/02/2019 17.00,0,145.499,0
14/02/2019 18.00,0,129.621,0
14/02/2019 19.00,0,124.353,0
14/02/2019 20.00,0,127.631,0
14/02/2019 21.00,0,130.882,0
14/02/2019 22.00,0,134.892,0
14/02/2019 23.00,0,129.524,0
15/02/2019 00.00,0,115.346,0
15/02/2019 01.00,0,112.622,0
15/02/2019 02.00,0,111.04,0
15/02/2019 03.00,0,110.761,0
15/02/2019 04.00,0,100.198,0
15/02/2019 05.00,0,96.274,0
15/02/2019 06.00,0,96.032,0
15/02/2019 07.00,0,103.119,0
15/02/2019 08.00,0,99.733,0
15/02/2019 09.00,0,90.187,0
15/02/2019 10.00,0,94.288,0
15/02/2019 11.00,0,103.599,0
15/02/2019 12.00,0,113.105,0
15/02/2019 13.00,0,123.205,0
15/02/2019 14.00,0,151.148,0
15/02/2019 15.00,0,213.414,0
15/02/2019 16.00,0,272.915,0
15/02/2019 17.00,0,302.524,0
15/02/2019 18.00,0,309.338,0
15/02/2019 19.00,0,303.085,0
15/02/2019 20.00,0,292.808,0
15/02/2019 21.00,0,284.226,0
15/02/2019 22.00,0,279.951,0
15/02/2019 23.00,0,278.014,0
16/02/2019 00.00,0,275.647,0
16/02/2019 01.00,0,272.168,0
16/02/2019 02.00,0,259.439,0
16/02/2019 03.00,0,236.606,0
16/02/2019 04.00,0,221.559,0
16/02/2019 05.00,0,218.942,0
16/02/2019 06.00,0,225.24,0
16/02/2019 07.00,0,234.72,0
16/02/2019 08.00,0,220.758,0
16/02/2019 09.00,0,223.718,0
16/02/2019 10.00,0,264.675,0
16/02/2019 11.00,0,320.543,0
16/02/2019 12.00,0,325.856,0
16/02/2019 13.00,0,306.388,0
16/02/2019 14.00,0,275.115,0
16/02/2019 15.00,0,259.264,0
16/02/2019 16.00,0,251.748,0
16/02/2019 17.00,0,244.554,0
16/02/2019 18.00,0,240.733,0
16/02/2019 19.00,0,243.996,0
16/02/2019 20.00,0,244.171,0
16/02/2019 21.00,0,250.454,0
16/02/2019 22.00,0,226.946,0
16/02/2019 23.00,0,185.223,0
17/02/2019 00.00,0,151.416,0
17/02/2019 01.00,0,137.208,0
17/02/2019 02.00,0,124.726,0
17/02/2019 03.00,0,113.696,0
17/02/2019 04.00,0,100.064,0
17/02/2019 05.00,0,91.66,0
17/02/2019 06.00,0,92.331,0
17/02/2019 07.00,0,103.038,0
17/02/2019 08.00,0,114.52,0
17/02/2019 09.00,0,120.761,0
17/02/2019 10.00,0,130.903,0
17/02/2019 11.00,0,131.539,0
17/02/2019 12.00,0,111.891,0
17/02/2019 13.00,0,89.92,0
17/02/2019 14.00,0,75.602,0
17/02/2019 15.00,0,97.041,0
17/02/2019 16.00,0,169.13,0
17/02/2019 17.00,0,241.906,0
17/02/2019 18.00,0,272.168,0
17/02/2019 19.00,0,273.28,0
17/02/2019 20.00,0,264.654,0
17/02/2019 21.00,0,245.546,0
17/02/2019 22.00,0,224.308,0
17/02/2019 23.00,0,198.789,0
18/02/2019 00.00,0,165.781,0
18/02/2019 01.00,0,142.104,0
18/02/2019 02.00,0,123.93,0
18/02/2019 03.00,0,111.536,0
18/02/2019 04.00,0,112.252,0
18/02/2019 05.00,0,119.183,0
18/02/2019 06.00,0,129.524,0
18/02/2019 07.00,0,135.537,0
18/02/2019 08.00,0,135.993,0
18/02/2019 09.00,0,132.314,0
18/02/2019 10.00,0,164.114,0
18/02/2019 11.00,0,198.526,0
18/02/2019 12.00,0,212.013,0
18/02/2019 13.00,0,203.685,0
18/02/2019 14.00,0,172.184,0
18/02/2019 15.00,0,162.579,0
18/02/2019 16.00,0,181.229,0
18/02/2019 17.00,0,204.478,0
18/02/2019 18.00,0,230.532,0
18/02/2019 19.00,0,239.348,0
18/02/2019 20.00,0,233.951,0
18/02/2019 21.00,0,219.942,0
18/02/2019 22.00,0,199.522,0
18/02/2019 23.00,0,179.748,0
19/02/2019 00.00,0,179.204,0
19/02/2019 01.00,0,194.161,0
19/02/2019 02.00,0,205.829,0
19/02/2019 03.00,0,210.008,0
19/02/2019 04.00,0,228.322,0
19/02/2019 05.00,0,251.71,0
19/02/2019 06.00,0,278.731,0
19/02/2019 07.00,0,303.804,0
19/02/2019 08.00,0,325.538,0
19/02/2019 09.00,0,346.232,0
19/02/2019 10.00,0,372.63,0
19/02/2019 11.00,0,392.058,0
19/02/2019 12.00,0,397.028,0
19/02/2019 13.00,0,389.808,0
19/02/2019 14.00,0,398.354,0
19/02/2019 15.00,0,401.865,0
19/02/2019 16.00,0,394.16,0
19/02/2019 17.00,0,376.817,0
19/02/2019 18.00,0,350.567,0
19/02/2019 19.00,0,332.8,0
19/02/2019 20.00,0,313.544,0
19/02/2019 21.00,0,309.797,0
19/02/2019 22.00,0,312.772,0
19/02/2019 23.00,0,295.086,0
20/02/2019 00.00,0,280.681,0
20/02/2019 01.00,0,275.978,0
20/02/2019 02.00,0,274.864,0
20/02/2019 03.00,0,264.652,0
20/02/2019 04.00,0,259.265,0
20/02/2019 05.00,0,230.211,0
20/02/2019 06.00,0,211.156,0
20/02/2019 07.00,0,187.199,0
20/02/2019 08.00,0,174.758,0
20/02/2019 09.00,0,169.446,0
20/02/2019 10.00,0,185.057,0
20/02/2019 11.00,0,201.696,0
20/02/2019 12.00,0,219.725,0
20/02/2019 13.00,0,218.984,0
20/02/2019 14.00,0,201.952,0
20/02/2019 15.00,0,176.752,0
20/02/2019 16.00,0,157.292,0
20/02/2019 17.00,0,149.972,0
20/02/2019 18.00,0,161.831,0
20/02/2019 19.00,0,180.799,0
20/02/2019 20.00,0,197.55,0
20/02/2019 21.00,0,216.734,0
20/02/2019 22.00,0,239.35,0
20/02/2019 23.00,0,261.087,0
21/02/2019 00.00,0,279.037,0
21/02/2019 01.00,0,294.764,0
21/02/2019 02.00,0,300.638,0
21/02/2019 03.00,0,287.95,0
21/02/2019 04.00,0,273.517,0
21/02/2019 05.00,0,274.626,0
21/02/2019 06.00,0,286.618,0
21/02/2019 07.00,0,291.474,0
21/02/2019 08.00,0,284.341,0
21/02/2019 09.00,0,286.657,0
21/02/2019 10.00,0,278.221,0
21/02/2019 11.00,0,271.265,0
21/02/2019 12.00,0,265.569,0
21/02/2019 13.00,0,250.38,0
21/02/2019 14.00,0,225.514,0
21/02/2019 15.00,0,215.096,0
21/02/2019 16.00,0,216.021,0
21/02/2019 17.00,0,205.274,0
21/02/2019 18.00,0,187.267,0
21/02/2019 19.00,0,177.286,0
21/02/2019 20.00,0,176.286,0
21/02/2019 21.00,0,167.086,0
21/02/2019 22.00,0,150.002,0
21/02/2019 23.00,0,134.819,0
22/02/2019 00.00,0,129.143,0
22/02/2019 01.00,0,146.931,0
22/02/2019 02.00,0,171.625,0
22/02/2019 03.00,0,206.378,0
22/02/2019 04.00,0,203.652,0
22/02/2019 05.00,0,192.831,0
22/02/2019 06.00,0,190.35,0
22/02/2019 07.00,0,201.797,0
22/02/2019 08.00,0,241.156,0
22/02/2019 09.00,0,234.854,0
22/02/2019 10.00,0,209.349,0
22/02/2019 11.00,0,182.137,0
22/02/2019 12.00,0,168.581,0
22/02/2019 13.00,0,164.972,0
22/02/2019 14.00,0,153.98,0
22/02/2019 15.00,0,139.594,0
22/02/2019 16.00,0,153.255,0
22/02/2019 17.00,0,177.503,0
22/02/2019 18.00,0,167.199,0
22/02/2019 19.00,0,159.86,0
22/02/2019 20.00,0,186.786,0
22/02/2019 21.00,0,217.822,0
22/02/2019 22.00,0,224.866,0
22/02/2019 23.00,0,205.001,0
23/02/2019 00.00,0,185.743,0
23/02/2019 01.00,0,193.957,0
23/02/2019 02.00,0,177.519,0
23/02/2019 03.00,0,155.148,0
23/02/2019 04.00,0,151.223,0
23/02/2019 05.00,0,142.071,0
23/02/2019 06.00,0,134.81,0
23/02/2019 07.00,0,116.472,0
23/02/2019 08.00,0,108.859,0
23/02/2019 09.00,0,131.798,0
23/02/2019 10.00,0,129.518,0
23/02/2019 11.00,0,116.462,0
23/02/2019 12.00,0,100.117,0
23/02/2019 13.00,0,88.829,0
23/02/2019 14.00,0,84.006,0
23/02/2019 15.00,0,95.584,0
23/02/2019 16.00,0,130.418,0
23/02/2019 17.00,0,165.425,0
23/02/2019 18.00,0,191.725,0
23/02/2019 19.00,0,205.371,0
23/02/2019 20.00,0,206.652,0
23/02/2019 21.00,0,197.536,0
23/02/2019 22.00,0,184.288,0
23/02/2019 23.00,0,181.607,0
24/02/2019 00.00,0,166.561,0
24/02/2019 01.00,0,152.947,0
24/02/2019 02.00,0,144.368,0
24/02/2019 03.00,0,142.2,0
24/02/2019 04.00,0,146.134,0
24/02/2019 05.00,0,149.975,0
24/02/2019 06.00,0,148.157,0
24/02/2019 07.00,0,131.876,0
24/02/2019 08.00,0,100.24,0
24/02/2019 09.00,0,87.818,0
24/02/2019 10.00,0,102.594,0
24/02/2019 11.00,0,138.989,0
24/02/2019 12.00,0,151.226,0
24/02/2019 13.00,0,148.188,0
24/02/2019 14.00,0,135.997,0
24/02/2019 15.00,0,135.996,0
24/02/2019 16.00,0,149.982,0
24/02/2019 17.00,0,148.098,0
24/02/2019 18.00,0,132.993,0
24/02/2019 19.00,0,113.709,0
24/02/2019 20.00,0,93.751,0
24/02/2019 21.00,0,79.934,0
24/02/2019 22.00,0,74.259,0
24/02/2019 23.00,0,72.599,0
25/02/2019 00.00,0,73.66,0
25/02/2019 01.00,0,76.378,0
25/02/2019 02.00,0,81.783,0
25/02/2019 03.00,0,92.176,0
25/02/2019 04.00,0,99.013,0
25/02/2019 05.00,0,103.243,0
25/02/2019 06.00,0,104.161,0
25/02/2019 07.00,0,99.222,0
25/02/2019 08.00,0,92.791,0
25/02/2019 09.00,0,94.216,0
25/02/2019 10.00,0,100.865,0
25/02/2019 11.00,0,109.289,0
25/02/2019 12.00,0,128.555,0
25/02/2019 13.00,0,151.23,0
25/02/2019 14.00,0,169.249,0
25/02/2019 15.00,0,178.82,0
25/02/2019 16.00,0,198.618,0
25/02/2019 17.00,0,209.78,0
25/02/2019 18.00,0,198.894,0
25/02/2019 19.00,0,188.118,0
25/02/2019 20.00,0,189.171,0
25/02/2019 21.00,0,185.794,0
25/02/2019 22.00,0,171.619,0
25/02/2019 23.00,0,155.605,0
26/02/2019 00.00,0,128.587,0
26/02/2019 01.00,0,104.307,0
26/02/2019 02.00,0,81.227,0
26/02/2019 03.00,0,70.996,0
26/02/2019 04.00,0,68.925,0
26/02/2019 05.00,0,61.638,0
26/02/2019 06.00,0,55.093,0
26/02/2019 07.00,0,47.382,0
26/02/2019 08.00,0,47.954,0
26/02/2019 09.00,0,53.797,0
26/02/2019 10.00,0,58.848,0
26/02/2019 11.00,0,56.327,0
26/02/2019 12.00,0,56.051,0
26/02/2019 13.00,0,60.729,0
26/02/2019 14.00,0,68.142,0
26/02/2019 15.00,0,82.626,0
26/02/2019 16.00,0,108.457,0
26/02/2019 17.00,0,136.004,0
26/02/2019 18.00,0,158.132,0
26/02/2019 19.00,0,172.072,0
26/02/2019 20.00,0,180.814,0
26/02/2019 21.00,0,188.988,0
26/02/2019 22.00,0,197.541,0
26/02/2019 23.00,0,206.993,0
27/02/2019 00.00,0,217.101,0
27/02/2019 01.00,0,222.957,0
27/02/2019 02.00,0,217.756,0
27/02/2019 03.00,0,201.942,0
27/02/2019 04.00,0,189.464,0
27/02/2019 05.00,0,183.298,0
27/02/2019 06.00,0,174.178,0
27/02/2019 07.00,0,155.203,0
27/02/2019 08.00,0,129.52,0
27/02/2019 09.00,0,126.978,0
27/02/2019 10.00,0,155.786,0
27/02/2019 11.00,0,203.509,0
27/02/2019 12.00,0,229.522,0
27/02/2019 13.00,0,243.376,0
27/02/2019 14.00,0,240.732,0
27/02/2019 15.00,0,247.375,0
27/02/2019 16.00,0,273.517,0
27/02/2019 17.00,0,290.181,0
27/02/2019 18.00,0,282.388,0
27/02/2019 19.00,0,270.494,0
27/02/2019 20.00,0,256.753,0
27/02/2019 21.00,0,238.886,0
27/02/2019 22.00,0,233.088,0
27/02/2019 23.00,0,236.703,0
28/02/2019 00.00,0,242.107,0
28/02/2019 01.00,0,237.279,0
28/02/2019 02.00,0,244.339,0
28/02/2019 03.00,0,253.023,0
28/02/2019 04.00,0,250.359,0
28/02/2019 05.00,0,261.697,0
28/02/2019 06.00,0,246.34,0
28/02/2019 07.00,0,216.452,0
28/02/2019 08.00,0,180.484,0
28/02/2019 09.00,0,128.511,0
28/02/2019 10.00,0,87.899,0
28/02/2019 11.00,0,62.034,0
28/02/2019 12.00,0,42.868,0
28/02/2019 13.00,0,32.1,0
28/02/2019 14.00,0,25.577,0
28/02/2019 15.00,0,24.207,0
28/02/2019 16.00,0,31.465,0
28/02/2019 17.00,0,43.741,0
28/02/2019 18.00,0,55.592,0
28/02/2019 19.00,0,59.167,0
28/02/2019 20.00,0,55.813,0
28/02/2019 21.00,0,48.538,0
28/02/2019 22.00,0,44.805,0
28/02/2019 23.00,0,43.493,0
01/03/2019 00.00,0,43,0
01/03/2019 01.00,0,45.293,0
01/03/2019 02.00,0,49.475,0
01/03/2019 03.00,0,49.852,0
01/03/2019 04.00,0,41.155,0
01/03/2019 05.00,0,29.343,0
01/03/2019 06.00,0,18.671,0
01/03/2019 07.00,0,12.766,0
01/03/2019 08.00,0,11.323,0
01/03/2019 09.00,0,10.165,0
01/03/2019 10.00,0,10.97,0
01/03/2019 11.00,0,16.934,0
01/03/2019 12.00,0,23.894,0
01/03/2019 13.00,0,27.86,0
01/03/2019 14.00,0,27.149,0
01/03/2019 15.00,0,22.733,0
01/03/2019 16.00,0,20.651,0
01/03/2019 17.00,0,21.404,0
01/03/2019 18.00,0,22.253,0
01/03/2019 19.00,0,21.45,0
01/03/2019 20.00,0,21.388,0
01/03/2019 21.00,0,23.078,0
01/03/2019 22.00,0,30.892,0
01/03/2019 23.00,0,44.176,0
02/03/2019 00.00,0,56.468,0
02/03/2019 01.00,0,63.789,0
02/03/2019 02.00,0,69.435,0
02/03/2019 03.00,0,70.151,0
02/03/2019 04.00,0,66.476,0
02/03/2019 05.00,0,63.227,0
02/03/2019 06.00,0,63.574,0
02/03/2019 07.00,0,62.45,0
02/03/2019 08.00,0,72.742,0
02/03/2019 09.00,0,90.185,0
02/03/2019 10.00,0,107.162,0
02/03/2019 11.00,0,127.171,0
02/03/2019 12.00,0,140.344,0
02/03/2019 13.00,0,140.81,0
02/03/2019 14.00,0,136.507,0
02/03/2019 15.00,0,149.82,0
02/03/2019 16.00,0,189.46,0
02/03/2019 17.00,0,228.17,0
02/03/2019 18.00,0,270.633,0
02/03/2019 19.00,0,294.407,0
02/03/2019 20.00,0,296.785,0
02/03/2019 21.00,0,304.502,0
02/03/2019 22.00,0,317.515,0
02/03/2019 23.00,0,328.952,0
03/03/2019 00.00,0,362.823,0
